,kh,xb,rhsc,nl,jf,xfsp,gwspph,jjph,xfpc
18458,4c35e852,女,4487,54,9317.0,9917.1,['Koradior'],秋季,1
18459,75165e7e,女,2221,33,1690.0,1690.0,"['LANCOME', 'Dior']",冬季,3
18460,7e6df926,女,1115,36,5420.0,5420.0,"['香奈儿柜', 'LANCOME']",冬季,2
18461,d32423e8,女,2729,39,5297.0,5297.0,"['阿玛尼GIORGIO ARMANI', 'COACH 柜', 'LUNA柜']",冬季,3
18462,d24ca343,男,1207,34,0.0,2934.0,"['香奈儿(CHANEL)', 'Dior', 'CHANEL']",春季,2
18463,37641ccd,女,2747,34,1850.0,1850.0,"['兰蔻(LANCOME)', 'AUPRES']",夏季,1
18464,d694eedc,女,2050,45,0.0,1926.0,"['六福柜', 'Jurlique']",冬季,2
18465,3854b582,女,703,52,13200.0,13200.0,"['COACH 柜', '施华洛世奇柜', 'YARLOKS（女鞋)']",秋季,4
18466,4759950d,女,98,31,5932.0,18244.0,"['兰芝柜', ""科颜氏(Kiehl's)"", 'OHUI/后']",秋季,3
18467,f8c802b7,男,3071,40,0.0,900.0,['芭比波朗(BOBBI BROWN'],夏季,1
18468,0780c7e0,女,1008,48,29464.0,32536.0,"['Aimer', 'IMMOBILE 柜', 'CAGLIARI EXCHANGE']",夏季,9
18469,80dddd9e,女,949,28,31939.0,38725.299999999996,"['MO&CO.EDITION柜', 'bebelux', 'Folli Follie']",秋季,8
18470,72edc850,女,5008,61,0.0,1044.0,['欧莱雅柜'],春季,1
18471,856df1af,女,2836,47,983.0,1183.0,['雅乐士柜（女鞋)'],春季,1
18472,00ae513b,女,14,29,0.0,1200.0,['Dior'],冬季,1
18473,2230217e,女,3886,55,14290.0,14290.0,"['Aimer', '迈雅/格劳艾伦 柜', 'CLEAR LUCERNE']",夏季,4
18474,7059463d,女,3089,55,2390.0,2390.0,['CLARINS'],春季,1
18475,eb678a17,女,1007,34,2192.0,9680.0,"['瑞士钟表柜', 'YSL']",春季,2
18476,3eaf0f2d,女,445,36,4102.0,4102.0,"['LUNA柜', 'III VIVINIKO']",夏季,2
18477,194f410d,女,1071,32,1530.0,1530.0,"['兰芝柜', '芭比波朗柜']",冬季,1
18478,a1e23cd3,女,2219,41,1670.0,1670.0,['雅诗兰黛柜'],冬季,2
18479,954141c7,女,1099,40,10485.0,15188.5,"['GORNIA柜', 'Zippo', 'PORTS']",春季,7
18480,329067b7,女,491,42,147132.52000000002,164377.72,"['LANCOME', 'KODICE', 'Dior']",夏季,51
18481,f3e1bece,女,1027,26,310.0,310.0,[],春季,1
18482,53b1cced,女,1095,38,8935.0,8935.0,"['雅诗兰黛ESTEE LAUDER', '雅诗兰黛柜', '香奈儿柜']",春季,4
18483,cb6d8c3c,女,435,48,13567.0,26099.0,"['YSL', 'Shu Uemura', '飞利浦 柜']",春季,17
18484,62a97e04,女,1099,25,4787.0,4786.5,"['LANCOME', '阿玛尼GIORGIO ARMANI', '欧舒丹柜']",秋季,4
18485,cb49d75c,女,635,26,518.0,518.0,['Triumph'],春季,1
18486,3a2a71f7,女,3060,58,32175.000000000004,45151.84,"['罗莱柜', '多样屋柜', 'LEONARDO']",秋季,14
18487,3ddc4db2,女,3156,47,1376.0,1376.0,"['WHAT FOR柜', 'PANDORA柜']",夏季,2
18488,aef1f1ac,女,2490,46,850.0,850.0,['施华洛世奇柜'],春季,1
18489,f1b28238,女,2876,43,6943.0,6943.0,['LAMPO'],春季,3
18490,11515b46,女,3327,58,15853.0,16253.0,"['菲仕乐柜', '多样屋柜', 'SATCHI女包']",秋季,10
18491,22c0a67c,男,648,38,5120.0,5120.0,['PORTS'],春季,1
18492,0a34587f,女,2651,66,2667.0,3513.0,"['欧莱雅柜', 'AUPRES', 'Dior']",夏季,6
18493,c4f9b597,女,4382,50,22697.0,11698.0,"['Fellala', 'OXETTE柜', 'Juicy Couture']",冬季,4
18494,ec26018c,女,1322,31,2912.0,8116.0,"['CHANEL', '兰蔻柜', '周大福柜']",春季,2
18495,45c684bb,女,2144,49,754.0,754.0,"['多样屋柜', 'soho']",夏季,2
18496,438a8346,女,985,31,38.0,760.0,['六福柜'],春季,1
18497,f40d1c8e,女,1014,35,5735.0,5735.0,"['香奈儿柜', 'CHANEL']",春季,2
18498,ec38e71d,女,1731,29,1280.0,1280.0,"['Dior', 'CHANEL']",秋季,3
18499,3c8043aa,女,2785,39,46929.0,62354.86,"['APM', 'COVEN GARDEN', 'iblues柜']",夏季,25
18500,754e8edd,女,1932,46,1603.0,3023.0,"['CHANEL', 'YARLOKS（女鞋)']",秋季,2
18501,6232cb73,女,1197,38,390.0,390.0,['LANCOME'],夏季,1
18502,132941a9,女,392,38,13349.0,16488.0,"[""科颜氏(Kiehl's)"", '雅诗兰黛(ESTEE LAUDE', 'YSL']",春季,15
18503,f6c7412d,男,386,41,7369.0,7369.0,"[""科颜氏(Kiehl's)"", 'PORTS']",冬季,3
18504,e3438270,女,516,22,4109.0,4109.0,"['Shu Uemura', '欧莱雅柜']",夏季,4
18505,d332d107,女,2777,40,110.0,866.0,"['贺曼', 'COACH 柜', 'AD KIDS']",春季,3
18506,2d7b6bc4,女,923,48,2520.0,2520.0,['COACH 柜'],春季,1
18507,6ec8157b,女,5023,47,5784.0,9677.0,"['JNBY', '江南布衣', 'PAW IN PAW']",春季,6
18508,e71b5d67,女,4661,52,2040.0,5502.36,"['科颜氏柜', 'HAILIVES柜', 'HAILIVES']",春季,4
18509,8af917dd,女,436,48,14408.0,42603.23999999999,"['Calvin Klein Jeans柜', 'Wacoal', '卡利亚里柜']",春季,16
18510,ef07fc49,女,2315,47,10985.0,10985.0,['SONG OF SONG'],冬季,1
18511,baea2516,女,935,27,1310.0,1310.0,['娇韵诗(CLARINS)'],夏季,1
18512,11aea2c2,女,2912,52,5752.0,5752.0,"['AutaSon', '施华洛世奇柜', '兰芝柜']",冬季,4
18513,73365ab8,女,580,33,1837.0,9185.0,['谢瑞麟柜'],春季,1
18514,c16eba39,男,3190,44,824.0,1966.0,"['Lonino Lamborghini', 'Wacoal', 'Dior']",冬季,2
18515,345ab8de,女,484,26,2855.0,2855.0,"['COACH 柜', '虎牌']",秋季,2
18516,825c768f,女,420,48,47682.0,57535.0,['LANCOME'],冬季,7
18517,578b66d8,男,1131,12,3206.0,1603.0,['Zippo'],夏季,1
18518,3322c9a3,女,1046,35,9050.0,9050.0,"['兰蔻柜', '香奈儿柜']",冬季,2
18519,fbf78c1d,女,5023,46,3922.0,3922.0,"['施华洛世奇柜', 'Marisfrolg']",冬季,2
18520,d43f6fd7,女,4641,45,10004.0,10004.0,"['V-GRASS柜', '23区', 'AUPRES']",冬季,7
18521,fcfecc8c,女,1003,55,2679.0,4652.7,"['雅氏 柜', '欧舒丹柜']",秋季,3
18522,4b644e2e,女,1031,30,1734.0,6779.0,"['六福柜', '林宝坚尼 柜']",春季,2
18523,c6ef3ea1,女,54,37,69561.72,97344.18000000001,"['利快柜', '双立人柜', 'Le Creuset(酷彩)']",夏季,108
18524,29394a56,女,4522,52,5552.0,5552.0,"['Shu Uemura', 'Dior', 'YSL']",春季,5
18525,107f208b,女,199,41,1.0,3434.0,['英皇珠宝'],夏季,1
18526,7c957f6a,男,1516,33,668.0,9997.0,['周大福柜'],冬季,1
18527,75c9ee2f,女,384,27,5287.0,12311.14,"['KODICE', ""科颜氏(Kiehl's)"", 'COACH 柜']",夏季,5
18528,ba58c549,女,1128,27,1482.0,1888.0,"['LANCOME', 'Dior', '六福柜']",夏季,2
18529,924b9b3a,女,1534,20,5769.0,5769.0,"['YARLOKS（女鞋)', 'PORTS', '思加图柜']",夏季,3
18530,d3ec2665,女,3271,46,0.0,2330.0,"['兰芝柜', 'CHANEL']",春季,1
18531,0fc84f04,女,1661,42,4608.0,16329.6,"['阿玛尼GIORGIO ARMANI', 'GUERLAIN', 'VME柜']",夏季,4
18532,644555af,男,1044,30,10135.0,10135.0,"['兰蔻(LANCOME)', '兰蔻柜', '迪奥柜']",冬季,2
18533,18a77543,女,1019,46,2592.0,2592.0,['Ruco line柜(女鞋)'],春季,1
18534,bf2ae6cb,女,1083,22,7518.0,7518.0,"['CHANEL', 'BNX']",秋季,5
18535,bbc6aff0,女,1558,29,16139.0,20054.0,"['Dior', 'APM', 'WMF 柜']",夏季,11
18536,25b803f3,女,910,32,18789.0,18789.0,"['GIVENCHY 柜', 'OHUI/后', 'ASH 柜']",春季,10
18537,38a045da,女,1833,47,26957.0,33079.7,"['BIOTHERM', '碧欧泉柜', '碧欧泉(BIOTHERM)']",秋季,12
18538,1f04a2f0,男,1189,24,706.0,2434.0,"['soho', 'CARTIER 柜']",春季,2
18539,9d29534e,男,1019,37,7958.0,8136.2,['PANDORA柜'],春季,3
18540,6e13ea9d,女,1357,30,1040.0,1040.0,"['倩碧柜', 'CLINIQUE']",冬季,3
18541,d69f34f4,女,910,39,9240.0,10968.0,"['LANCOME', 'CHANEL', '雅诗兰黛ESTEE LAUDER']",冬季,5
18542,29a45370,女,419,39,44433.0,45046.49999999999,"['BIOTHERM', 'P-PLUS 柜', 'Dior']",冬季,32
18543,b223aff8,男,4752,45,728.0,728.0,"['欣欣玩具特卖 柜', 'Celden特卖 柜']",冬季,1
18544,249b8729,女,136,42,65478.0,99150.38,"['COVEN GARDEN', 'PORTS', 'OBBLIGATO']",秋季,29
18545,3dbff600,男,884,49,2030.0,2030.0,['Calvin Klein Jeans柜'],夏季,1
18546,209b60ef,女,1839,44,40304.0,45410.0,"['LANCOME', '六福柜', 'LAMPO']",冬季,16
18547,385fd44f,男,2504,43,1500.0,1500.0,['乔治.阿玛尼'],春季,1
18548,cc8b5ba7,女,2021,31,0.0,119.0,['利快柜'],春季,1
18549,1ab600c3,女,288,48,76826.0,119239.01000000001,"['ICICLE', 'AUPRES', '雅诗兰黛ESTEE LAUDER']",春季,51
18550,cf264705,女,1454,51,0.0,1280.0,"[""科颜氏(Kiehl's)"", '宝岛眼镜']",冬季,3
18551,7a83a041,女,3227,50,14944.0,15679.910000000002,"['二十三区柜', 'COACH 柜', 'AS、诺贝达、PIKOLINO']",春季,8
18552,b27912b0,女,877,58,162272.44,181740.24,"['CHANEL', 'PORTS', 'Dior']",秋季,54
18553,b6775fc9,女,1946,37,1150.0,1150.0,['香奈儿(CHANEL)'],夏季,1
18554,958460b9,女,948,32,2020.0,2020.0,"['香奈儿(CHANEL)', 'CHANEL']",夏季,2
18555,3342f027,女,947,39,6844.0,6844.0,"['DIAMOND DAZZLE', '吉弗雷 柜']",夏季,2
18556,08038a24,女,723,38,4005.0,4005.0,['LANCOME'],秋季,1
18557,18e09638,女,1681,54,46992.0,44505.399999999994,"['ZUCZUG', 'PAW IN PAW BABY', '双立人柜']",春季,33
18558,03b48b15,女,903,33,1240.0,1240.0,['CHANEL'],夏季,1
18559,3ed2f14e,男,990,43,4131.0,4131.0,[],春季,1
18560,e0fa9e83,男,1763,48,26611.0,57462.84,"['BOBBI BROWN', '欧莱雅柜', 'SK-II']",夏季,40
18561,b0d23416,女,1198,37,8728.0,9920.0,"['兰蔻柜', '谢瑞麟柜']",春季,3
18562,d9b356e1,女,13,31,5200.0,6663.0,"['LANCOME', '雅诗兰黛ESTEE LAUDER', '欧舒丹柜']",冬季,4
18563,b23ae0c4,女,3227,50,10000.0,10000.0,['PORTS'],冬季,1
18564,8e0645be,男,1084,58,3494.0,3494.0,['雅芳婷柜'],冬季,1
18565,844d3946,男,2078,42,7075.0,7075.0,"['香奈儿柜', 'CHANEL']",冬季,5
18566,298cd2fa,男,986,53,4450.0,4450.0,['蓝豹柜'],春季,1
18567,10a39a4b,女,1428,33,7956.0,7956.0,['金至尊柜'],冬季,1
18568,3c18c266,女,648,63,340.0,340.0,['LANCOME'],春季,1
18569,2ab3a7d8,女,1619,30,330.0,330.0,"['迪奥(Dior)', '香奈儿柜']",冬季,2
18570,4b7de660,女,3668,46,6776.0,8446.0,"['SK-II', '雅诗兰黛ESTEE LAUDER', ""That's all""]",夏季,5
18571,2d755f79,女,1030,25,300.0,300.0,['倩碧柜'],春季,1
18572,4ad4d3be,女,2487,46,4360.0,4360.0,['MARYLING'],春季,1
18573,e4b41acf,女,3117,48,650.0,650.0,['雅诗兰黛ESTEE LAUDER'],夏季,1
18574,dcc85dd6,女,130,34,2700.0,2700.0,['BIOTHERM'],春季,3
18575,cb1180c3,女,2567,58,24378.0,26271.0,"['LAMPO', '登喜路(Dunhill)', '罗卡芙']",春季,5
18576,c7baeee5,女,3185,45,0.0,966.0,['TOP柜'],春季,1
18577,67ba1618,女,397,55,13820.0,13820.0,"['DISSONA', 'COACH 柜']",春季,3
18578,ca08796f,女,3151,69,3443.0,3443.0,"['pikolinos', 'YARLOKS（女鞋)']",春季,2
18579,16d087f3,女,2064,41,2484.0,3355.0,"['兰芝柜', '雅氏 柜', '吉棉']",冬季,4
18580,0fa88dab,女,997,41,4860.0,4860.0,['雅诗兰黛柜'],春季,1
18581,299e47a7,女,2626,48,0.0,320.0,['CHANEL'],冬季,1
18582,ae269cbc,女,19,37,2202.0,2202.0,['SATCHI女包'],冬季,1
18583,62d5d7d4,女,20,37,1296.0,1296.0,['C31 ROTC'],冬季,1
18584,d3148202,男,1130,48,11448.000000000002,33286.4,"['CLINIQUE', 'nisiss', 'SATCHI鞋特卖']",秋季,8
18585,7663c381,女,1461,34,280.0,280.0,['安娜苏 柜'],冬季,1
18586,b4135ef9,女,1089,43,67368.0,115686.09000000001,"['LANCOME', 'KODICE', 'Shu Uemura']",夏季,30
18587,f9ea774d,男,1224,38,16658.0,36357.64,"['Dior', '同仁堂 农柜', '同仁堂柜']",夏季,4
18588,211f1c6b,女,2119,43,11599.0,11599.0,"['Shu Uemura', 'CLARINS', '雅诗兰黛ESTEE LAUDER']",冬季,4
18589,df0d6da4,女,1361,28,1345.0,1345.0,"['科颜氏柜', ""科颜氏(Kiehl's)""]",冬季,2
18590,8d9f89e2,女,2442,47,3580.0,3580.0,['YSL'],冬季,1
18591,c986953d,女,1249,32,22436.0,22436.0,"['LANCOME', '兰蔻(LANCOME)', 'AUPRES']",春季,9
18592,84e0f2fc,女,3345,49,3485.0,3485.0,"['双立人柜', '康宁柜']",夏季,4
18593,34cec2df,女,114,36,2410.0,2410.0,"['欧莱雅柜', '雪花秀']",秋季,2
18594,8c880c65,女,4453,53,40.0,40.0,['AUPRES'],春季,1
18595,c4cb9047,男,1108,44,14165.0,16193.3,"['香奈儿柜', 'CHANEL', '娇韵诗柜']",春季,16
18596,ab72db5f,男,2747,54,26516.0,26516.0,"['迈雅(*)', 'ARMANI COLLEZIONI', '雅格名鞋廊']",冬季,6
18597,00c164a4,女,2393,34,3198.0,3198.0,"['ZUCZUG', 'ATSUGI', '赫莲娜(HR)']",春季,3
18598,62b734ee,男,1371,41,0.0,2536.2,"['兰蔻(LANCOME)', 'TOP柜']",春季,2
18599,f13e8857,女,3606,41,700.0,700.0,"['倩碧(CLINIQUE)', '茱莉蔻(Jurlique)']",夏季,1
18600,070f36ab,女,3125,37,12603.0,13771.0,"['LAMPO', 'CHANEL', 'LANCOME']",春季,6
18601,12e9e0d4,女,3340,46,85.0,85.0,['欧舒丹柜'],冬季,1
18602,deca3e75,女,2203,44,10954.0,10954.0,"['M.TSUBOMI柜', '玛丝菲尔柜', '芭比波朗柜']",冬季,3
18603,dc93c57a,女,1396,31,1420.0,1420.0,"['膳魔师柜', '迪桑娜柜']",冬季,3
18604,31d3ed04,女,41,48,3520.0,3942.0,['施华洛世奇柜'],冬季,3
18605,508e937f,女,534,30,9168.0,9168.0,"['MAX&CO柜', 'COACH 柜']",夏季,2
18606,f56e2b7f,女,2615,56,1000.0,1000.0,['康宁柜'],冬季,1
18607,8b589eb1,女,311,27,1088.0,1088.0,['芝宝/派克'],冬季,1
18608,95ee4ad2,女,1368,41,20129.0,20329.0,"['玛丝菲尔柜', 'CABRIDA', 'SF FASHION 柜']",冬季,6
18609,40fccb3b,女,2384,60,1155.0,1155.0,"['圣罗兰柜', 'JuicyCouture柜']",冬季,2
18610,236d7256,女,12,35,4835.0,4835.0,"['LANCOME', '兰芝柜']",春季,4
18611,8a4ac65b,女,1186,45,320.0,320.0,['Dior'],夏季,1
18612,1029086a,男,1448,43,1240.0,1240.0,['香奈儿柜'],春季,1
18613,661fd68b,女,5027,46,3430.0,3430.0,"['TUMI 柜', '思加图柜', 'CHANEL']",冬季,5
18614,a0fa8858,女,2039,58,18910.0,18910.0,"['bebelux', 'ENWEIS', 'Catimini']",夏季,5
18615,a708a726,女,1098,48,0.0,299.0,[],冬季,1
18616,c3ff5306,女,2494,41,5878.0,24772.6,"['雅芳婷柜', 'WMF 柜', 'CLARINS']",秋季,9
18617,4e94486f,女,42,20,300.0,300.0,['Dior'],冬季,1
18618,bd73faa4,女,1690,29,1060.0,1060.0,['CHANEL'],春季,1
18619,7c5d6739,男,1133,44,150.0,150.0,['MARJA KURKI'],冬季,1
18620,dc95ed0d,女,2904,34,710.0,710.0,['Sisley'],夏季,1
18621,07bf614b,男,1254,33,25017.0,25217.0,"['VJC', 'VJC柜']",春季,11
18622,1c47de9d,女,586,52,110764.0,117616.65,"['ZUCZUG', 'OBBLIGATO', 'PORTS']",秋季,19
18623,cbddc004,女,609,50,141462.0,272933.60000000003,"['雅诗兰黛ESTEE LAUDER', 'Marisfrolg', '例外（4F女装）']",夏季,54
18624,e4bf25af,女,2935,49,310.0,310.0,['圣罗兰(YSL)'],春季,1
18625,01554a41,女,2117,62,4811.0,13760.070000000002,"['雅诗兰黛ESTEE LAUDER', '雅诗兰黛柜']",春季,3
18626,e2371a49,女,967,54,5188.0,4775.0,"['兰蔻(LANCOME)', 'Aimer', 'Calvin Klein Jeans柜']",春季,4
18627,79c409d8,女,2364,45,1847.0,1846.8,['KODICE'],秋季,1
18628,ffa9d502,女,460,28,825.0,825.0,['香奈儿(CHANEL)'],夏季,1
18629,f115385f,女,659,47,2874.0,2874.0,"['BOBBI BROWN', ""SHE'S"", 'Dior']",春季,3
18630,65b73d98,女,1383,24,0.0,1140.0,['VME柜'],春季,1
18631,4c37cd5a,女,24,36,9840.0,9840.0,['CLEAR LUCERNE'],冬季,1
18632,1c61b97e,男,1071,28,1930.0,1930.0,"['科颜氏柜', '香奈儿柜']",冬季,2
18633,23822b61,男,401,28,1809.0,7205.0,"['瑞士钟表柜', '阿斯顿马丁（男包）']",秋季,2
18634,37a2d32d,女,1079,63,1152.0,576.0,['双立人柜'],春季,1
18635,38b64500,女,53,56,8717.0,8717.0,['Rebecca'],秋季,3
18636,cd43fb77,女,5218,48,2960.0,2960.0,"['娇韵诗柜', '雅诗兰黛柜']",春季,2
18637,6fb1882d,男,717,50,3697.0,5156.0,"['启才柜', '同仁堂柜']",冬季,2
18638,ef0fc1e4,女,2291,34,8938.0,8938.0,"['LANCOME', '倩碧柜', 'YSL']",冬季,10
18639,80adc857,女,954,41,8074.0,8074.0,"['nisiss', 'ROOKIE', 'CARBANNIA（卡邦尼）']",夏季,3
18640,f5e898a3,女,1463,49,770.0,770.0,['倩碧柜'],春季,1
18641,8a038e11,女,562,31,42120.0,42120.0,"['OBBLIGATO', ""SHE'S""]",夏季,7
18642,0bf25746,女,2732,56,6272.0,6534.0,['朗姿柜'],春季,1
18643,32908d3f,女,1678,46,69776.0,84845.62,"['V-GRASS柜', '兰蔻柜', 'COACH 柜']",夏季,20
18644,6d4619ef,男,1828,29,78857.0,96454.40000000001,"['阿玛尼GIORGIO ARMANI', '小狮贝恩柜（童装）', '膳魔师柜']",秋季,30
18645,2dc173ce,女,977,43,1440.0,1440.0,['香奈儿(CHANEL)'],春季,1
18646,9dcc9da1,女,1264,29,0.0,2502.0,"['LANCOME', 'SK-II']",秋季,1
18647,d6906d73,男,1295,30,11386.0,12979.0,"['LAMPO', 'CHANEL', '六福柜']",冬季,6
18648,dcff6c7e,女,22,42,36222.0,36889.0,"['VASTO柜', 'ARMANI COLLEZIONI', '比华利.保罗 柜']",春季,6
18649,3648b1d7,女,3787,33,9236.0,10236.0,"['bebelux', 'IMMOBILE 柜', '施华洛世奇柜']",冬季,4
18650,8b17ffe8,女,3341,45,37124.0,37124.0,"['CHANEL', '香奈儿柜', 'BOBBI BROWN']",春季,10
18651,dcb752e4,女,2684,42,30246.0,30246.0,"['Kingkow', 'PORTS', 'LEE']",夏季,3
18652,319d5ee5,女,79,46,2482.0,3157.0,[],秋季,1
18653,583a6204,女,1250,45,19780.0,19780.0,"['CANALI柜', '阿斯顿马丁（男包）', 'LIME']",春季,5
18654,3219a915,女,1495,27,3140.0,3440.0,"['科颜氏柜', '迪奥柜', '雅诗兰黛柜']",冬季,2
18655,47a5c9a6,女,2108,56,1040.0,1454.0,"['芭比波朗柜', '欧舒丹柜']",春季,2
18656,cb8dcb05,女,368,49,69727.0,69926.0,"['朗姿柜', '双立人柜', 'LANCOME']",秋季,10
18657,4745e3a3,女,1057,35,88338.0,92617.0,"['COCOON', 'BABY DE MODE', 'ROOKIE']",春季,9
18658,db4fb61e,女,689,41,5270.0,5270.0,"['乔柯迪特卖 柜', 'LIU JO 柜', '芭芭麻麻']",冬季,3
18659,2181cb13,女,1785,72,1069.0,1069.0,"['HEYIN集合柜', '宝岛眼镜']",秋季,2
18660,6be71427,女,3261,52,40502.0,24510.2,"['雅诗兰黛ESTEE LAUDER', '吉弗雷 柜', 'Shu Uemura']",春季,16
18661,6fd3db94,女,764,48,2918.0,4152.8,"['速塑', 'SHEFL(女装）', 'SK-II']",冬季,4
18662,06b50d92,女,1038,25,310.0,310.0,['圣罗兰柜'],春季,1
18663,b4c0e07d,男,1020,45,77136.95,131982.43,"['迪奥柜', 'Dior', 'BIOTHERM']",春季,26
18664,9241a192,男,2973,47,5288.0,5288.0,"['比华利.保罗 柜', 'VASTO柜']",春季,1
18665,37b5fca7,女,935,23,14421.0,14420.0,"['CLINIQUE', '倩碧(CLINIQUE)', 'COACH 柜']",秋季,5
18666,6ee8a7b3,女,3150,46,5226.0,5326.0,"['DKNY 柜', '同仁堂 农柜', 'Wacoal']",春季,5
18667,e16c5714,女,1750,38,2010.0,2010.0,['LANCOME'],夏季,1
18668,f69f1237,女,2772,37,1130.0,1130.0,"['茱莉蔻 柜', '兰蔻柜']",冬季,2
18669,4d124fac,女,2982,41,10265.0,14803.0,"['BOBBI BROWN', 'CLARINS', 'Dior']",夏季,9
18670,d04ac05b,女,2114,48,2340.0,2340.0,['DISSONA'],冬季,1
18671,993cba0f,女,636,55,2613.0,2613.0,"['雅格名鞋廊', 'Zippo']",春季,1
18672,efe2c281,女,1086,35,615.0,615.0,['欧舒丹柜'],冬季,1
18673,c91da38f,女,853,32,800.0,800.0,['GUERLAIN'],秋季,1
18674,663f37c7,女,744,44,0.0,801.0,['兰芝柜'],夏季,1
18675,859ac0b8,女,22,33,24592.0,29092.0,"['雅诗兰黛ESTEE LAUDER', 'SK-II', '香水 柜']",春季,9
18676,11034a92,女,1057,54,9926.0,9926.0,"['Marisfrolg', 'HUGO BOSS柜']",夏季,2
18677,429ce561,女,1071,27,1345.0,1345.0,['科颜氏柜'],冬季,1
18678,046b21b7,女,965,60,249470.0,269055.2,"['例外（4F女装）', 'CABRIDA', '欧莱雅柜']",秋季,120
18679,91d44bba,女,3176,57,0.0,1047.6,['兰芝柜'],春季,1
18680,2b5cc0a7,男,1592,31,0.0,970.2,['GORNIA柜'],夏季,1
18681,3b15838c,男,951,29,1540.0,1540.0,['迪奥(Dior)'],春季,1
18682,30e4a623,女,2077,29,1782.0,1782.0,['LUNA柜'],夏季,1
18683,4ac6dc84,女,1062,28,40.0,40.0,['欧舒丹柜'],冬季,1
18684,a3463da1,女,1661,36,2330.0,2330.0,"['雅诗兰黛ESTEE LAUDER', '小罐茶']",秋季,2
18685,f30eb5bf,女,2195,53,45815.0,48110.0,"['PORTS', '施华洛世奇柜', '雅诗兰黛ESTEE LAUDER']",秋季,11
18686,d76506fc,女,400,36,1235.0,1235.0,"['CHANEL', '兰芝柜']",冬季,1
18687,8588bd61,女,1168,26,5925.0,5925.0,"['CLINIQUE', 'Aimer', 'CHANEL']",夏季,1
18688,bbdac119,男,1042,46,9129.0,9129.0,"['欧舒丹柜', 'CANUDILO柜', '蓝豹柜']",夏季,4
18689,3b081a8f,女,1023,41,6654.0,6654.0,"['兰芝柜', 'TOMMY  HILFIGER', 'GORNIA柜']",春季,3
18690,660b28f4,女,4809,47,3499.0,3499.0,"['TOP柜', 'YSL', 'SK-II']",夏季,2
18691,1e2cdc0a,女,575,23,4658.0,4658.0,['COCOON'],夏季,2
18692,83ae28d3,女,913,30,1562.0,7812.0,['周大福柜'],春季,1
18693,122b306a,女,2770,56,6444.0,6444.0,['朗姿柜'],春季,1
18694,769854dc,女,3162,43,0.0,2965.5,['ZUCZUG'],秋季,1
18695,56b93ae2,女,2684,54,0.0,3943.0,['Byford柜'],春季,1
18696,4c0c32f1,女,1552,41,2830.0,2830.0,"['LANCOME', 'OHUI/后']",春季,1
18697,6f063bb2,女,276,33,5400.0,6870.0,"['CHANEL', 'Dior', 'OHUI/后']",春季,3
18698,92c8851a,女,3206,43,1253.0,1754.3,"['小笑牛', 'PAW IN PAW', 'AD KIDS']",冬季,4
18699,d1eadfbc,女,1612,31,52385.0,63958.2,"['KENT&CURWEN柜', ""科颜氏(Kiehl's)"", '莱珀妮(La Prairie)']",春季,21
18700,7a380c4b,女,1028,36,3800.0,3800.0,['乔治.阿玛尼'],春季,1
18701,733476d7,女,4727,46,4807.0,4807.0,"['AUPRES', '欧珀莱柜', 'VME柜']",夏季,7
18702,440cf71b,女,25,29,2820.0,2820.0,"['阿玛尼GIORGIO ARMANI', 'LANCOME']",冬季,3
18703,7990d941,女,2225,36,40311.0,49330.8,"['BUOU BUOU', 'CABRIDA', '瑞士钟表柜']",冬季,15
18704,a2014d19,女,1120,56,2944.0,2944.0,['朗姿柜'],冬季,1
18705,e52eb944,女,4434,62,2322.0,2322.0,['banxiaoxue（女装）'],夏季,1
18706,d0e5d29e,女,1241,34,4180.0,4180.0,"['雅诗兰黛(ESTEE LAUDE', '雅诗兰黛柜']",春季,2
18707,c095a087,女,43,31,799.0,799.0,['TOP柜'],夏季,1
18708,7fb92e89,女,3476,48,6020.0,6020.0,"['SF FASHION 柜', 'COACH 柜', '嘉宝柜']",夏季,3
18709,f8ed3fa6,女,1164,37,3130.0,3130.0,"['CHANEL', 'BIOTHERM', 'S.T.Dupont、Ostrich']",夏季,1
18710,0c6e54c7,女,862,33,37914.0,62947.5,"['植村秀柜', '植村秀(Shu Uemura)', '碧欧泉柜']",夏季,22
18711,64c8faf6,女,3169,52,8386.0,8386.0,['V-GRASS柜'],夏季,1
18712,112f7514,女,1862,31,3085.0,3085.0,"['兰蔻柜', '欧舒丹柜']",春季,2
18713,a1adf806,男,936,27,428.0,428.0,['PawinPaw'],春季,1
18714,0eec5abe,女,1336,31,20.0,20.0,['Jurlique'],冬季,1
18715,303e6fc2,女,2217,37,1925.0,1925.0,"[""Kiehl's"", 'teenmix']",冬季,2
18716,2a04985f,女,2781,44,21134.0,21134.0,"['JORYA', '莱尔斯丹（新）', 'APM']",秋季,5
18717,dd87f2f9,女,4439,42,960.0,960.0,"['LANCOME', '香奈儿柜']",秋季,2
18718,589e1c1f,女,911,24,17203.0,17203.000000000004,"['CLARINS', 'Shu Uemura', 'YSL']",秋季,12
18719,eb94b0ad,女,4499,43,2536.0,3660.0,"['雅诗兰黛ESTEE LAUDER', '兰蔻柜', '博朗小家电柜']",春季,3
18720,4e664942,男,4010,51,28798.0,28798.2,"['AutaSon', 'CANALI柜', '路卡迪龙 柜']",秋季,6
18721,44ad579a,女,2701,39,320.0,320.0,['YSL'],夏季,1
