,rhsc,xfsp,sfpc,zjxf
14404,458,16552.1,5,188
14405,874,5112.0,1,949
14406,371,3160.0,3,1059
14407,949,3648.0,1,526
14408,391,20401.1,10,110
14409,2014,2646.0,1,204
14410,5,43469.71,30,1092
14411,1050,14182.0,1,975
14412,1619,6272.0,4,16
14413,3240,4390.0,1,199
14414,1818,1480.0,1,206
14415,305,6159.0,5,129
14416,2403,250.0,1,487
14417,1343,934.2,1,203
14418,538,6065.0,4,745
14419,3184,33311.520000000004,15,1094
14420,1566,2266.24,4,695
14421,2924,17865.17,5,237
14422,299,7700.0,4,14
14423,398,108809.4,15,1060
14424,153,25252.0,8,945
14425,4430,1152.0,1,993
14426,2748,8448.0,3,1060
14427,2245,3545.0,3,107
14428,2440,7210.0,2,917
14429,987,28462.0,10,1097
14430,1298,5570.0,1,191
14431,392,1115.0,1,730
14432,862,54622.0,11,1098
14433,2773,7404.0,3,1083
14434,724,1705.0,1,220
14435,526,801817.84,176,860
14436,1,4361.0,2,542
14437,2020,10895.5,4,493
14438,2939,1830.0,2,226
14439,1216,3435.0,3,1093
14440,638,66931.0,19,238
14441,3226,2454.0,2,42
14442,1204,466.0,1,877
14443,3085,1647.0,1,968
14444,1589,7639.0,5,1088
14445,2321,1925.0,1,797
14446,15,54426.0,1,693
14447,2474,5539.0,3,1083
14448,1131,4663.0,4,155
14449,1047,16482.0,4,605
14450,130,9709.0,5,529
14451,438,103183.0,12,193
14452,662,1550.0,1,453
14453,1293,1280.0,1,967
14454,2029,1558.0,4,140
14455,2028,8682.0,7,1095
14456,1054,18010.8,5,53
14457,3476,6020.0,3,979
14458,3862,4824.1,4,178
14459,1584,0.73,1,185
14460,1020,886.0,2,65
14461,989,87015.7,14,1002
14462,3212,2258.0,2,443
14463,1949,5339.0,2,997
14464,1504,30538.4,12,218
14465,1924,21721.26,4,122
14466,1327,3500.0,1,999
14467,2362,2043.3,2,43
14468,2801,30417.0,5,152
14469,2939,505.0,1,129
14470,3141,17336.0,4,138
14471,2196,9778.0,2,464
14472,1506,850.0,1,695
14473,2117,13760.070000000003,3,220
14474,2506,1999.0,1,996
14475,1098,8699.0,3,70
14476,3147,300.0,1,596
14477,793,10795.0,5,100
14478,1366,750.0,1,694
14479,33,10116.0,1,450
14480,1319,249.0,1,1094
14481,1111,4118.0,1,156
14482,58,6146.0,4,884
14483,403,3816.0,2,45
14484,1064,492.0,1,736
14485,3145,23944.0,10,1034
14486,5,1540.0,1,931
14487,1117,310.0,1,155
14488,1089,900.0,1,1079
14489,1317,11073.0,2,969
14490,3377,660.0,2,556
14491,3757,570.0,1,227
14492,901,5135.0,1,694
14493,442,19259.6,6,967
14494,657,44570.0,20,641
14495,947,6179.299999999998,5,997
14496,1655,5350.0,3,779
14497,1866,12836.0,5,205
14498,553,77228.0,12,163
14499,2946,35249.0,26,9
14500,2785,8700.0,1,621
14501,2196,4495.0,2,1091
14502,4585,19516.7,3,62
14503,1291,18290.0,16,149
14504,1828,1441.0,2,451
14505,1517,8305.0,1,1095
14506,817,57240.0,1,988
14507,908,398.0,1,577
14508,956,1080.0,1,998
14509,2789,9540.6,5,525
14510,1355,320.0,1,65
14511,2821,538.2,1,631
14512,533,161300.98,48,1060
14513,3206,701.1,1,47
14514,1640,28260.18,9,61
14515,420,57535.0,7,1017
14516,2591,496.0,1,1011
14517,823,4422.0,2,1042
14518,992,28232.0,5,940
14519,11,8100.0,1,1078
14520,1707,1947.0,1,982
14521,435,2209.0,1,633
14522,36,51952.3,8,1059
14523,2265,2509.2,1,1069
14524,1869,6600.0,1,212
14525,376,1954.0,1,751
14526,1589,1870.0,2,16
14527,1411,2547.0,2,944
14528,3956,387.0,1,115
14529,311,2160.0,1,20
14530,2291,499.0,1,47
14531,3247,5980.0,2,1030
14532,2575,1590.0,1,177
14533,2380,7520.0,1,202
14534,3190,560.0,1,439
14535,873,14072.0,5,605
14536,17,1060.0,1,585
14537,3252,19338.0,6,194
14538,2251,5600.0,1,164
14539,2158,14104.0,5,499
14540,2140,2692.0,1,1067
14541,749,385.0,1,1092
14542,944,2581.2000000000007,2,1085
14543,26,1147.0,1,523
14544,2799,7690.1,5,998
14545,1104,75994.52,18,747
14546,2123,32571.22,10,975
14547,1103,3509.0,6,1096
14548,706,9960.0,3,603
14549,849,6975.0,1,19
14550,529,52863.6,17,1059
14551,1098,2051.0,1,231
14552,28,1799.0,1,1096
14553,1249,7500.0,11,53
14554,33,270.0,1,702
14555,1504,2196.0,1,1073
14556,119,495.0,1,1073
14557,3156,7007.0,4,74
14558,953,3010.0,1,967
14559,1210,849.6,1,1036
14560,3169,2009.0,5,996
14561,3300,1290.0,1,1085
14562,2144,369.0,1,449
14563,1739,1338.0,1,954
14564,1112,2081.0,4,741
14565,832,1025.0,2,843
14566,1980,13322.0,3,183
14567,4382,46178.3,15,976
14568,1126,9526.08,6,143
14569,939,9445.0,4,1095
14570,759,5912.0,3,449
14571,1156,16838.0,6,0
14572,1908,312546.4,47,126
14573,440,2900.0,1,590
14574,862,86785.0,21,1076
14575,2496,2000.0,2,1053
14576,1613,12117.0,3,47
14577,436,56239.22,15,1038
14578,2588,39776.0,7,1094
14579,1089,7020.0,4,517
14580,2388,551.0,1,162
14581,550,22739.0,8,538
14582,1504,2751.0,2,99
14583,2519,4770.0,3,178
14584,2367,1160.0,2,24
14585,1538,4434.0,3,199
14586,953,42331.0,9,907
14587,1025,3470.0,2,1015
14588,293,40433.0,10,17
14589,2386,6885.0,4,612
14590,2888,2070.2200000000007,2,1045
14591,994,11149.0,2,1094
14592,4030,4161.0,2,806
14593,953,1238.0,1,1094
14594,3715,894.0,1,1025
14595,3341,43408.4,12,1059
14596,1640,9472.0,1,223
14597,1637,1451.0,2,451
14598,2125,54330.0,4,1080
14599,93,46110.0,11,1073
14600,608,1573.1999999999996,2,680
14601,41,1276.1,2,891
14602,407,83422.59999999999,30,884
14603,1764,748.0,1,1095
14604,1069,51690.12,56,1096
14605,4875,3570.0,1,133
14606,1862,3863.0,1,725
14607,86,41152.5,10,1
14608,1615,1030.0,1,1078
14609,1881,8410.0,7,99
14610,649,7450.0,2,1025
14611,80,11842.0,4,63
14612,1079,850.0,1,1
14613,2401,56210.2,9,932
14614,135,337581.0,89,65
14615,999,52430.4,11,942
14616,1557,8608.8,4,797
14617,5,12880.0,1,100
14618,3425,298.0,1,65
14619,2063,5519.0,2,46
14620,864,2360.0,1,453
14621,1980,6165.0,2,1028
14622,945,36557.0,13,144
14623,2175,320.0,1,1091
14624,802,2336.32,1,190
14625,314,12946.0,2,543
14626,276,2260.0,1,47
14627,1361,15270.24,6,957
14628,1050,9730.0,3,171
14629,1476,53535.0,1,1080
14630,447,5425.0,6,197
14631,4325,2220.0,1,515
14632,1296,29365.0,17,726
14633,1366,14515.0,7,150
14634,3317,980.0,1,975
14635,3200,5208.0,3,454
14636,1216,3586.0,2,898
14637,1021,4474.0,3,452
14638,2036,13907.0,8,976
14639,906,1675.0,2,633
14640,483,1890.0,1,749
14641,1573,26162.5,10,694
14642,1015,17159.4,9,106
14643,705,2280.0,1,603
14644,1050,34502.5,9,1037
14645,1555,3645.0,2,502
14646,1137,27530.9,14,1024
14647,2643,2044.0,2,894
14648,22,2520.0,1,1061
14649,1591,520.0,1,232
14650,1157,9102.0,5,730
14651,3134,17546.6,4,797
14652,3212,660.0,1,1062
14653,788,22989.0,8,914
14654,2139,1686.0,2,997
14655,73,5671.0,5,41
14656,1126,5634.0,1,1094
14657,980,2664.0,1,1091
14658,31,6280.0,2,820
14659,6,6437.5,9,623
14660,2538,2122.0,2,639
14661,2238,580.0,1,1074
14662,2040,1008.0,3,695
14663,1566,2830.0,1,995
14664,4878,39007.5,18,1094
14665,939,5327.0,2,1048
14666,407,21903.0,8,807
14667,3221,53450.5,20,107
14668,599,5458.0,2,20
14669,109,39441.5,6,544
14670,2960,2100.0,1,1096
14671,685,20798.37,3,815
14672,2321,36046.9,9,844
14673,1815,3150.0,1,659
14674,977,1600.0,1,498
14675,1042,2500.0,4,72
14676,1662,9165.0,6,737
14677,654,2412.0,3,222
14678,647,3970.47,5,0
14679,447,116209.7,13,564
14680,3199,5776.0,2,725
14681,1995,1250.0,1,1044
14682,916,8026.0,1,490
14683,2760,4418.0999999999985,3,840
14684,2852,137276.24,94,43
14685,1589,2319.0,4,1059
14686,952,1251.0,1,201
14687,801,4265.0,2,997
14688,193,2293.2,1,967
14689,1259,3655.0,1,513
14690,1519,0.0,1,1094
14691,658,12100.0,3,79
14692,583,5741.0,2,925
14693,13,9701.0,1,1091
14694,1322,3245.0,3,1003
14695,5,6384.0,1,707
14696,2234,3358.0,1,127
14697,887,20662.0,3,124
14698,745,59073.7,28,1060
14699,2825,75140.3,33,206
14700,1997,13081.5,2,15
14701,2890,52574.0,17,901
14702,646,1193.0,1,1059
14703,559,10600.0,5,1074
14704,2751,5589.0,3,792
14705,773,33210.2,11,868
14706,2856,112.0,1,1095
14707,912,41986.4,11,1021
14708,2919,36680.54,18,1085
14709,862,21358.0,13,517
14710,3247,13546.240000000002,6,64
14711,2749,279.0,1,973
14712,533,2480.0,1,1007
14713,2988,798.0,1,995
14714,3311,860.0,1,754
14715,1285,74654.40000000001,27,492
14716,4426,29999.6,7,162
14717,2122,928.0,2,520
14718,2585,3100.0,3,1060
14719,4271,69282.3,22,861
14720,3590,5019.0,3,1073
14721,1147,24899.0,6,850
14722,870,1794.0,2,41
14723,377,1350.0,4,1084
14724,1957,31514.88,15,734
14725,1531,2270.0,1,837
14726,2035,350.0,1,961
14727,873,3060.0,3,1060
14728,3276,1980.0,4,40
14729,1476,1786.0,1,239
14730,2183,2360.0,3,990
14731,510,398.0,1,1043
14732,1711,3350.0,2,812
14733,4578,1396.0,1,954
14734,395,3736.4,3,856
14735,646,4814.0,1,1022
14736,2175,1683.0,1,373
14737,1148,13695.0,4,723
14738,1289,3346.7000000000007,2,681
14739,1050,3390.0,1,209
14740,1537,198165.9,80,1091
14741,1675,1685.0,3,752
14742,628,13170.0,1,116
14743,2765,2873.0,1,867
14744,2331,432.0,1,878
14745,178,3095.0,2,964
14746,2804,13179.5,8,696
14747,2441,37115.0,6,1096
14748,3179,1074.0,3,159
14749,560,1976.0,1,822
14750,500,2007.0,1,809
14751,2157,8237.0,3,1053
14752,1541,2145.0,1,605
14753,1425,22495.86,9,171
14754,2077,244657.0,15,1096
14755,1244,37369.6,11,200
14756,1631,1520.0,1,968
14757,2926,37805.0,5,234
14758,4572,3951.0,4,142
14759,1749,5175.0,1,114
14760,1378,4675.0,4,668
14761,863,137429.0,28,625
14762,2854,40233.79,23,797
14763,671,28.0,1,195
14764,3255,7172.15,3,522
14765,2186,37208.0,8,15
14766,1102,132855.53999999998,29,1081
14767,1582,17811.6,10,1083
14768,55,2136.0,1,1093
14769,4284,10237.0,1,238
14770,3051,16454.0,5,1098
14771,2422,4030.0,2,797
14772,281,5265.0,1,2
14773,2320,13716.0,1,599
14774,1915,2800.0,3,215
14775,1983,31734.4,9,7
14776,1643,775.0,1,510
14777,3207,765.0,2,491
14778,1341,2960.0,2,913
14779,335,1005.0,1,961
14780,103,427.5,1,1095
14781,646,62268.5,11,458
14782,1509,22038.72,10,736
14783,569,450.0,1,64
14784,434,51546.0,8,375
14785,2713,810.0,1,598
14786,2010,3104.0,1,738
14787,3335,4160.0,3,850
14788,2874,3862.0,1,492
14789,1180,370.0,2,25
14790,3205,23730.0,11,688
14791,32,5220.0,1,1094
14792,2359,6179.7,2,695
14793,119,49.0,1,66
14794,2732,5736.1,5,1074
14795,2076,9812.6,6,874
14796,4438,15786.0,1,850
14797,2434,2244.0,1,672
14798,2932,8035.0,6,779
14799,2329,844.0,2,181
14800,1231,3931.0,2,222
14801,435,5642.23,4,1060
14802,222,898.0,1,60
14803,2030,7420.0,2,212
14804,2677,20.0,1,954
14805,935,3012.0,2,606
14806,1841,8212.0,6,108
14807,1026,23902.0,6,515
14808,3021,1970.0,1,511
14809,2360,1004.0,1,1097
14810,3343,187959.32,42,375
14811,3143,11662.2,3,485
14812,2384,7475.0,4,753
14813,499,156201.4,31,813
14814,965,327971.7,36,974
14815,3274,15158.0,3,1061
14816,3278,55874.6,14,1094
14817,1404,638.0,2,829
14818,720,33687.0,5,841
14819,863,48264.5,40,1011
14820,400,1620.0,1,15
14821,989,4810.0,3,594
14822,1957,2630.0,2,1094
14823,3008,4456.0,5,806
14824,4578,341.0,1,809
14825,1703,625.0,1,1009
14826,864,1700.0,1,995
14827,2680,52803.13,29,997
14828,1997,320.0,1,849
14829,2381,4420.0,1,663
14830,38,380.0,1,143
14831,2777,23119.0,8,1069
14832,860,19700.0,5,44
14833,3528,29436.4,7,1096
14834,1392,5224.0,4,997
14835,985,960.0,2,1059
14836,666,7220.0,6,982
14837,1345,6155.8,5,631
14838,2533,2555.0,1,954
14839,3021,12555.38,12,50
14840,2441,8763.5,6,464
14841,950,428.0,1,56
14842,3276,44580.1,26,666
14843,2609,2150.0,1,639
14844,688,62290.9,23,164
14845,383,11802.0,1,1018
14846,1023,1990.0,1,156
14847,1191,1420.0,1,46
14848,1917,3175.0,1,58
14849,3925,3973.5,2,1094
14850,1686,4070.0,2,1078
14851,700,2200.0,1,889
14852,3848,1933.0,3,553
14853,3204,26136.3,5,182
14854,876,16937.0,3,141
14855,4965,3814.0,2,497
14856,1079,11200.0,2,188
14857,2942,15715.0,4,58
14858,1485,14749.6,5,713
14859,2197,1100.0,1,46
14860,1719,52750.0,23,890
14861,2793,9400.0,2,1037
14862,1122,54746.8,31,196
14863,3243,83860.0,17,801
14864,1456,610.0,1,887
14865,2796,3040.0,3,920
14866,1530,3414.6,6,547
14867,940,2235.0,1,848
14868,1788,1488.0,1,604
14869,121,14933.44,8,1094
14870,3336,280.0,1,1023
14871,1012,1520.0,1,149
14872,1837,3824.0,2,826
14873,2116,2325.82,1,173
14874,2432,31739.1,15,1095
14875,2124,28058.0,9,737
14876,1960,26254.06,18,197
14877,1340,11665.0,2,485
14878,41,6424.2,3,794
14879,2820,2300.0,3,55
14880,435,17333.7,7,1053
14881,649,11592.0,1,47
14882,1580,2000.0,1,868
14883,2624,48232.94,11,1078
14884,3113,4130.0,2,22
14885,2491,5566.0,3,793
14886,795,880.0,1,1042
14887,953,7788.0,4,488
14888,19,5206.0,2,695
14889,2142,330.0,1,459
14890,2786,3010.0,2,98
14891,394,67960.4,32,1098
14892,1849,7231.0,2,1059
14893,3682,9763.0,11,1040
14894,2813,303475.07,102,22
14895,756,2925.8,3,793
14896,336,4440.0,2,99
14897,1678,1942.0,2,539
14898,3112,7176.0,4,1076
14899,1075,2008.0,1,94
14900,671,2610.0,1,910
14901,1275,14933.0,6,695
14902,2818,4959.0,2,237
14903,2082,5000.0,2,234
14904,1156,45676.32,17,112
14905,2456,5240.0,4,863
14906,1657,3235.0,2,820
14907,637,5330.0,5,169
14908,37,5530.0,1,1070
14909,957,1340.0,1,730
14910,3339,48202.0,15,52
14911,435,30957.000000000004,10,1039
14912,1496,11054.0,2,177
14913,705,19786.0,10,55
14914,385,35779.2,12,1085
14915,435,45606.10000000001,15,869
14916,1403,10898.8,3,1060
14917,1614,16979.020000000004,21,1059
14918,1241,4180.0,2,1038
14919,1546,12838.5,1,152
14920,813,8967.4,6,779
14921,2809,2107.0,1,573
14922,5239,12281.2,4,609
14923,1142,91876.24,29,836
14924,3142,15618.0,7,997
14925,485,51637.0,8,135
14926,3211,8260.0,7,193
14927,3293,5112.0,1,1052
14928,2032,1115.0,2,975
14929,920,44879.0,17,528
14930,4829,3952.9,2,221
14931,3015,7314.0,3,930
14932,2063,30199.0,6,642
14933,839,29500.3,14,1095
14934,250,26450.0,5,971
14935,2284,80.0,1,1045
14936,2043,2298.0,1,47
14937,3141,4728.0,2,497
14938,1169,8728.5,4,1094
14939,5,20988.0,5,1096
14940,3106,1930.0,2,874
14941,984,4235.0,4,140
14942,2331,2544.0,1,515
14943,390,33981.700000000004,5,173
14944,1158,6570.0,2,127
14945,41,32.0,1,996
14946,3149,1930.0,1,695
14947,949,816.0,1,840
14948,1114,9732.05,3,477
14949,1234,6067.5,3,650
14950,72,2180.0,1,227
14951,2917,5371.0,3,985
14952,1874,720.0,1,127
14953,183,2580.0,1,643
14954,2832,4366.0,3,45
14955,746,4750.0,1,886
14956,968,304.2,1,923
14957,975,2008.8,1,985
14958,916,1675.0,1,853
14959,1158,1770.0,1,901
14960,1780,13377.0,3,1095
14961,4440,75192.0,15,493
14962,2199,4928.0,3,765
14963,1182,33900.0,9,84
14964,1731,1820.0,4,660
14965,3203,380.0,1,608
14966,947,590.0,1,652
14967,3015,996.0,1,901
14968,1466,12579.4,11,144
14969,1216,12033.0,4,549
14970,2826,122419.8,20,710
14971,1076,53574.0,17,1088
14972,828,660.0,1,756
14973,965,146359.80000000002,23,946
14974,1249,2157.0,3,828
14975,917,3754.0,1,755
14976,1162,5375.0,5,53
14977,2050,15876.0,4,731
14978,2596,5095.0,4,738
14979,2431,5664.0,5,453
14980,40,12323.22,9,1010
14981,998,11696.0,3,150
14982,885,4473.0,4,823
14983,1156,3965.0,5,37
14984,3167,1340.0,2,752
14985,2425,1446.0,2,1053
14986,1736,16232.0,9,1059
14987,1123,13283.0,3,835
14988,1079,1220.0,1,1096
14989,1027,498.0,1,996
14990,1034,5529.0,1,804
14991,39,6274.8,2,115
14992,2050,66149.95999999999,8,1087
14993,273,3270.0,3,1088
14994,4369,26518.0,4,912
14995,2034,4679.0,2,117
14996,3233,1870.0,2,1037
14997,2366,5364.0,1,934
14998,477,1960.0,2,631
14999,2039,28753.6,8,47
15000,543,42810.0,13,997
15001,639,4851.0,1,195
15002,3099,5326.0,4,504
15003,815,2420.0,4,119
15004,432,22918.0,3,232
15005,1101,9333.6,5,659
15006,1187,300.0,1,78
15007,3680,6629.0,2,53
15008,1844,570.0,1,373
15009,1218,6156.36,1,129
15010,1016,197470.9,31,142
15011,4809,3948.0,3,172
15012,3169,7592.4000000000015,7,1065
15013,282,2331.0,2,56
15014,1265,10674.49,2,809
15015,3453,895.0,1,1095
15016,2005,47742.8,15,36
15017,17,11110.0,3,1095
15018,3193,8350.0,4,23
15019,1223,17795.0,3,895
15020,1038,45286.54,35,906
15021,1631,5086.8,1,119
15022,4060,7846.0,2,1060
15023,2721,1538.0,1,231
15024,1443,5003.0,2,1015
15025,122,10571.0,7,1025
15026,1610,1557.0,1,32
15027,2356,22569.0,5,982
15028,276,1412.0,1,1018
15029,2402,2260.2,2,440
15030,843,4042.0,3,997
15031,1567,5620.0,2,951
15032,2175,499.0,1,995
15033,176,8126.0,3,1060
15034,2007,78796.0,23,100
15035,3338,1499.0,1,983
15036,2681,38035.24,10,150
15037,977,658.0,1,744
15038,24,28990.0,1,862
15039,991,5490.0,3,979
15040,4611,14504.0,11,806
15041,3912,1297.0,1,39
15042,939,1760.0,1,600
15043,41,5060.5999999999985,2,65
15044,1769,1431.0,1,1098
15045,32,6800.0,1,1095
15046,2225,9499.0,1,1013
15047,4438,3822.0,3,28
15048,965,155915.9,42,804
15049,4774,4900.0,1,611
15050,703,13200.0,4,234
15051,389,33319.020000000004,18,968
15052,1293,1650.0,2,1094
15053,1503,13325.0,7,1059
15054,495,50045.76,16,451
15055,2944,660.0,1,981
15056,4850,17352.559999999998,7,1090
15057,1098,13800.0,1,585
15058,773,136996.0,11,633
15059,2299,1473.0,1,1093
15060,645,1760.0,2,539
15061,1359,26670.4,3,196
15062,731,8047.780000000002,4,661
15063,2747,1850.0,1,24
15064,3134,695.0,1,682
15065,897,6160.0,1,871
15066,921,3447.0,1,1075
15067,1293,310.0,1,170
15068,1533,4792.0,2,116
15069,1032,3780.0,3,195
15070,1035,16490.0,2,624
15071,1051,11625.0,6,171
15072,104,9504.0,1,917
15073,28,3189.0,3,1093
15074,1449,4284.0,2,1094
15075,509,58210.10000000001,31,797
15076,1157,6415.0,6,169
15077,815,3004.0,4,123
15078,1038,987.0,2,1004
15079,4761,7045.0,6,1095
15080,435,36589.1,16,1078
15081,2246,2484.0,1,1075
15082,460,21891.18,4,554
15083,1089,1676.0,2,114
15084,760,2445.1,3,1091
15085,5,548.0,1,707
15086,901,42700.0,3,224
15087,3318,6997.0,7,1045
15088,1589,20084.0,5,706
15089,3976,2590.0,4,971
15090,3275,429.0,1,190
15091,3290,2279.0,1,1080
15092,927,3694.0,1,997
15093,1678,84845.62,20,744
15094,3245,390.0,1,164
15095,3115,20888.34,16,996
15096,372,590.0,2,956
15097,1761,2848.0,2,556
15098,2217,3010.0,3,863
15099,384,7896.7,4,872
15100,132,19800.0,1,48
15101,3144,938.0,1,204
15102,204,20009.0,3,451
15103,1057,5442.0,2,849
15104,769,11589.0,5,63
15105,670,4213.58,4,148
15106,385,9407.0,5,1088
15107,1086,4482.0,1,956
15108,2036,4620.0,1,134
15109,2103,24400.94,3,109
15110,91,10635.0,3,1087
15111,420,650.0,1,974
15112,935,11700.0,2,1070
15113,3204,2495.0,2,716
15114,1741,8979.8,15,1080
15115,2939,4059.0,2,922
15116,1198,13498.0,8,868
15117,967,6750.0,1,734
15118,190,3490.0,1,760
15119,3447,239.0,1,643
15120,1591,42058.76,17,146
15121,2469,4319.0,3,1076
15122,4660,3774.0,2,1060
15123,1465,1345.0,1,1072
15124,2056,4050.0,1,936
15125,2546,59.0,1,451
15126,1103,510.0,2,791
15127,703,3170.0,2,124
15128,2063,1699.0,1,1094
15129,1679,50002.0,6,967
15130,3259,4422.0,2,1033
15131,1943,2330.0,3,753
15132,800,30002.0,14,94
15133,769,88175.0,28,724
15134,1196,1919.5,2,1009
15135,2926,3021.0,4,953
15136,889,12708.0,6,880
15137,1631,24336.0,10,812
15138,4522,3080.0,5,1076
15139,199,3240.0,2,1085
15140,1020,39857.9,30,84
15141,133,22092.0,3,1025
15142,988,5220.0,1,201
15143,646,9993.0,6,1089
15144,1719,2860.0,3,196
15145,3177,2948.0,3,1060
15146,1052,13730.0,1,83
15147,2498,15375.0,3,776
15148,977,1520.0,1,693
15149,4691,968.0,2,74
15150,2416,8432.0,7,63
15151,837,73112.26,40,694
15152,4009,27123.0,11,644
15153,442,53675.0,29,954
15154,3161,43004.22,20,45
15155,1386,15099.2,12,99
15156,949,6951.8,5,1076
15157,3542,18893.0,7,1002
15158,1356,71724.2,18,582
15159,1023,1444.0,1,830
15160,1634,51260.3,11,955
15161,2561,310.0,1,1095
15162,3395,6835.0,4,166
15163,233,2682.0,1,162
15164,1331,1467.0,1,967
15165,1585,38668.0,6,220
15166,5193,75.0,1,1095
15167,2795,19103.0,6,548
15168,1462,87848.21999999999,33,775
15169,2524,4205.0,3,467
15170,4100,17510.250000000004,13,136
15171,1115,5420.0,2,216
15172,539,86771.90999999999,7,620
15173,1577,2605.0,1,93
15174,2781,2086.0,1,875
15175,1110,630.0,1,487
15176,4850,480.0,1,684
15177,2374,1100.0,3,34
15178,199,6753.0,1,1052
15179,1217,4650.0,4,91
15180,869,3006.0,2,1076
15181,3231,5580.0,1,458
15182,3371,2237.0,1,998
15183,1020,899.0,1,912
15184,2422,9770.0,3,877
15185,1312,23958.5,7,885
15186,356,3498.600000000001,1,902
15187,1392,1240.0,1,87
15188,2021,81584.7,64,66
15189,1099,13061.0,4,681
15190,2770,6444.0,1,738
15191,1612,1220.0,1,470
15192,715,1100.0,2,765
15193,935,4716.1,4,1097
15194,2176,1470.0,1,171
15195,902,4701.0,2,1095
15196,2572,34280.3,14,1070
15197,2583,350.0,1,1004
15198,11,12332.0,8,78
15199,2578,4562.0,2,118
15200,1224,7440.0,3,624
15201,1398,1683.0,1,1016
15202,83,7992.0,4,893
15203,2401,15631.0,6,514
15204,2682,5646.0,1,121
15205,781,1005.0,1,1005
15206,2474,11593.7,6,940
15207,1649,10732.0,2,3
15208,1392,5002.0,3,117
15209,3170,1939.0,2,1062
15210,2383,14041.0,9,232
15211,2372,1186.0,2,960
15212,1555,3046.5,2,1094
15213,2751,2790.0,4,452
15214,87,9046.0,1,571
15215,2854,5215.0,2,1093
15216,2947,2364.0,1,25
15217,437,10325.0,3,598
15218,1285,872.0,2,699
15219,3347,32444.6,14,37
15220,3282,9810.8,3,1090
15221,1198,500.0,1,124
15222,1588,7100.0,3,85
15223,2494,4584.0,1,1059
15224,609,28540.0,2,1060
15225,2225,36396.0,22,924
15226,493,14204.0,4,1089
15227,1071,108932.3,7,91
15228,3158,50683.40000000001,14,108
15229,1249,5102.0,4,1094
15230,953,9818.92,5,754
15231,1051,20238.0,6,1061
15232,61,23605.6,6,1060
15233,678,4035.0,4,668
15234,2080,14881.0,5,1069
15235,641,5975.0,1,1097
15236,3148,6548.0,6,682
15237,1060,24126.7,14,89
15238,862,46158.2,17,142
15239,2778,1060.0,1,937
15240,4850,10049.6,3,1095
15241,3677,5875.12,3,1026
15242,2185,4080.0,2,1094
15243,2372,13916.0,10,913
15244,1591,9372.64,6,730
15245,1141,716.0,1,744
15246,1025,5435.0,1,856
15247,1429,658.0,1,498
15248,1270,10798.0,1,1095
15249,2033,47082.0,12,915
15250,4443,1220.0,2,1082
15251,965,35782.44,15,537
15252,26,47845.0,6,830
15253,59,2850.0,2,747
15254,1338,4851.0,2,911
15255,2652,4023.0,3,149
15256,940,9158.0,6,648
15257,2175,4967.0,3,863
15258,1069,2605.0,1,1091
15259,456,126338.3,30,491
15260,941,2641.0,1,683
15261,1483,3030.3,1,726
15262,1268,10693.8,5,1065
15263,926,1220.0,1,753
15264,1846,3694.0,2,864
15265,1053,1446.0,1,450
15266,2556,8710.0,2,440
15267,1495,338286.28,57,207
15268,3164,3199.4999999999995,2,996
15269,959,1566.0,1,491
15270,3087,920.0,2,734
15271,2441,17377.2,8,475
15272,2980,1050.0,1,866
15273,384,4974.6,8,603
15274,2324,16590.0,4,1090
15275,1542,1520.0,1,1059
15276,739,2356.0,1,1030
15277,798,4560.0,5,204
15278,2007,43721.0,16,1032
15279,361,3331.0,3,886
15280,3255,5720.0,1,45
15281,1105,1290.0,1,1041
15282,2292,6450.0,2,892
15283,3195,552.0,1,1060
15284,1271,124436.5,23,148
15285,3844,12284.0,2,1071
15286,2533,340.0,1,15
15287,1141,49133.83,37,1023
15288,818,1747.0,2,456
15289,466,599.0,1,1070
15290,1430,31874.4,7,43
15291,1035,785.0,1,128
15292,844,18000.0,1,1095
15293,3327,16253.0,10,959
15294,2447,446808.1,104,449
15295,3043,7233.0,2,186
15296,2325,22019.0,12,1088
15297,1106,280.0,1,453
15298,1363,1360.8,1,968
15299,741,12522.0,9,912
15300,1991,151666.5,23,724
